product_id,title,rating,ratings_count,initial_price,discount,final_price,currency,seller_name,category,price_difference,popularity_score
22600220,Inddus Jewels,0.0,0,6599,57.0,2837.0,INR,Nat███l L███sty█████████ts ██████████████████,earrings,3762.0,0.0
22593700,ZENEME,0.0,0,3999,75.0,999.0,INR,GLO███ NE███,earrings,3000.0,0.0
13445210,ANIKAS CREATION,0.0,0,580,23.0,446.0,INR,Jai███i J███lle███,earrings,134.0,0.0
22593680,ZENEME,0.0,0,2999,87.0,389.0,INR,GLO███ NE███,earrings,2610.0,0.0
22593696,ZENEME,0.0,0,2799,70.0,839.0,INR,GLO███ NE███,earrings,1960.0,0.0
21604464,Inddus,3.3,7,6299,58.0,2645.0,INR,Nat███l L███sty█████████ts ██████████████████,ethnic-dresses,3654.0,6.862157087543458
21990058,Rustorange,5.0,2,3299,55.0,1484.0,INR,Zak███i I███tec█████████ Li██████,ethnic-dresses,1815.0,5.493061443340549
21992820,PANIT,4.4,14,7999,71.0,2319.0,INR,R.U███NGH███D G█████████PPA█████████████████████,ethnic-dresses,5680.0,11.915420884849725
15741084,Ashnaina,3.2,6,1799,65.0,629.0,INR,WWC███ON ███LER███,ethnic-dresses,1170.0,6.226912476977002
15741088,Ashnaina,4.1,88,1799,67.0,593.0,INR,WWC███ON ███LER███,ethnic-dresses,1206.0,18.40340911590177
15788632,AURELIA,4.2,14,2499,44.0,1380.0,INR,Esh███ox ███mme█████████td,ethnic-dresses,1119.0,11.373810844629283
15749780,W,4.3,23,3999,60.0,1599.0,INR,Fla███ech███tai███,ethnic-dresses,2400.0,13.665631470496166
16197802,Vishudh,3.9,609,3049,60.0,853.0,INR,Fla███tar███mme██████,ethnic-dresses,2196.0,25.012489932952693
19197596,W,3.9,10,2799,49.0,1420.0,INR,Esh███ox ███mme█████████td,ethnic-dresses,1379.0,9.351791563913645
18922226,Ahalyaa,2.8,8,4300,63.0,1591.0,INR,UDA███ASH███,ethnic-dresses,2709.0,6.152228816541414
22411344,Juniper,3.9,11,4149,75.0,1037.0,INR,AMA███XPO███ IN█████████AL █████████,ethnic-dresses,3112.0,9.691135934173202
19990734,VASTRAMAY,4.7,9,2499,61.0,974.0,INR,Vas███may███t. ██████,ethnic-dresses,1525.0,10.822149937072016
10127829,Geroo Jaipur,3.8,6,2499,60.0,999.0,INR,ITS███FFE███T,ethnic-dresses,1500.0,7.39445856641019
10132319,Karmic Vision,3.9,12,4999,53.0,2349.0,INR,V S███ERS███,ethnic-dresses,2650.0,10.003302494099993
13404948,YASH GALLERY,4.1,67,3899,76.0,935.0,INR,Yas███all███ Pr█████████ite███,ethnic-dresses,2964.0,17.299981591222036
12994772,Souchii,3.9,10,1999,47.0,1059.0,INR,MOH███BHO███AMU█████████ATE█████████,ethnic-dresses,940.0,9.351791563913645
13355452,Rangriti,4.4,33,1299,35.0,1299.0,INR,Sup███om ███,ethnic-dresses,0.0,15.515986308311112
13405888,Saanjh,4.0,7,1969,62.0,787.0,INR,SHA███ RE███LS,ethnic-dresses,1182.0,8.317766166719343
22603284,JAIPURI COLLECTION,3.9,10,2899,71.0,840.0,INR,Jai███i C███ect██████,ethnic-dresses,2059.0,9.351791563913645
22583702,Mialo fashion,2.7,9,2999,78.0,659.0,INR,MIA███FAS███N,ethnic-dresses,2340.0,6.216979751083924
15787112,Mamaearth,4.3,903,319,12.0,280.0,INR,Hon███ Co███mer█████████Lim██████,face-moisturisers,39.0,29.269366249686357
10075857,Organic Harvest,3.7,9,845,20.0,676.0,INR,SYS███ OR███IC █████████JIT███,face-moisturisers,169.0,8.519564844077971
12926546,natural vibes,4.8,9,449,5.0,426.0,INR,TRA███LA ███OM █████████,face-wash-and-cleanser,23.0,11.05240844637142
18299664,Bata,3.8,75,1199,20.0,959.0,INR,Bat███ndi███imi█████████),flats,240.0,16.456786693088056
19974396,FORVELA,3.9,46,999,55.0,449.0,INR,RAJ███OOT███AR,flats,550.0,15.015575646669227
16704788,Birkenstock,4.5,12,4990,,4990.0,INR,Net███str███tio█████████s P█████████,flats,0.0,11.542272108576915
21888172,Brauch,4.0,10,1499,60.0,599.0,INR,Bra███ En███pri██████,flats,900.0,9.591581091193483
21735080,Birkenstock,4.5,11,6990,,6990.0,INR,Net███str███tio█████████s P█████████,flats,0.0,11.182079924046002
21735014,Birkenstock,4.8,5,9490,,9490.0,INR,Net███str███tio█████████s P█████████,flats,0.0,8.600445452294663
21928414,Clarks,4.0,11,3499,,3499.0,INR,CLA███ RE███NCE█████████ PV██████,flats,0.0,9.939626599152001
21866528,SAPATOS,0.0,0,999,40.0,599.0,INR,TRE███ FA███ON,flats,400.0,0.0
18638536,CODE by Lifestyle,4.0,20,1499,50.0,1499.0,INR,,flats,0.0,12.178089750893692
13596626,Anouk,4.3,44,2299,,2299.0,INR,,flats,0.0,16.368648706012372
13533588,Padvesh,3.9,30,899,45.0,899.0,INR,,flats,0.0,13.39255009749207
22413952,Styli,0.0,0,1599,51.0,783.0,INR,PRE███RE ███AIL█████████PRI███████████████,flats,816.0,0.0
21205620,Tommy Hilfiger,4.3,8,2599,30.0,1559.0,INR,PVH███VIN███ASH█████████TE ███████████████,flip-flops,1040.0,9.448065682545744
21497394,Puma,4.1,52,999,50.0,499.0,INR,Omn███ch ███ail███,flip-flops,500.0,16.2781968455637
18489598,Campus,3.1,9,449,20.0,359.0,INR,CAM███ AC███EWE█████████D,flip-flops,90.0,7.138013788281542
18521180,Reebok,4.5,75,1999,50.0,999.0,INR,Tru███m R███il,flip-flops,1000.0,19.48830003128849
18504724,Bata,3.5,48,999,55.0,449.0,INR,Bat███ndi███imi██████,flip-flops,550.0,13.621371043387192
20124616,Duke,4.3,20,399,35.0,259.0,INR,Duk███ash███s I█████████ted███,flip-flops,140.0,13.091446482210719
19790160,toothless,4.1,15,499,60.0,199.0,INR,PUR███ UN███D S█████████ATE█████████,flip-flops,300.0,11.367613761183101
18598106,Ginger by Lifestyle,4.4,45,499,40.0,499.0,INR,,flip-flops,0.0,16.84602214455202
13579258,HIGHLANDER,3.8,83,798,30.0,798.0,INR,,flip-flops,0.0,16.83710383560459
16168398,Bata,4.1,38,599,25.0,449.0,INR,Bat███ndi███imi█████████),flip-flops,150.0,15.020602749131548
15134218,Paragon,4.0,66,599,45.0,329.0,INR,Par███n P███mer█████████ Pv█████████,flip-flops,270.0,16.818770477563863
19256318,Lil Lollipop,0.0,0,1390,30.0,973.0,INR,DRE███COD███,flip-flops,417.0,0.0
13639590,U.S. Polo Assn.,3.5,4,1499,50.0,749.0,INR,Sup███om ███,flip-flops,750.0,5.633032693519351
21431930,yoho,4.0,24,1499,63.0,554.0,INR,Inn███tiv███ife█████████hno█████████████████████,flip-flops,945.0,12.875503299472802
21597086,Paragon,3.0,12,799,45.0,439.0,INR,Par███n P███mer█████████ Pv█████████,flip-flops,360.0,7.694848072384611
13374246,Saral Home,0.0,0,1999,50.0,999.0,INR,SAR███HOM███ASY█████████RIV████████████,floor-mats--dhurries,1000.0,0.0
13374206,Saral Home,3.4,7,1199,45.0,659.0,INR,SAR███HOM███ASY█████████RIV████████████,floor-mats--dhurries,540.0,7.070101241711441
13374286,Saral Home,4.7,7,1999,27.0,1459.0,INR,SAR███HOM███ASY█████████RIV████████████,floor-mats--dhurries,540.0,9.77337524589523
13374306,Saral Home,0.0,0,1999,50.0,999.0,INR,SAR███HOM███ASY█████████RIV████████████,floor-mats--dhurries,1000.0,0.0
13374334,Saral Home,4.4,5,1999,27.0,1459.0,INR,SAR███HOM███ASY█████████RIV████████████,floor-mats--dhurries,540.0,7.883741664603442
1848495,Teakwood Leathers,3.5,25,10199,60.0,4079.0,INR,TEA███OD,formal-shoes,6120.0,11.403337883075187
21850100,FAUSTO,0.0,0,999,1.0,989.0,INR,STY███HOR███MAR█████████IVA████████████,formal-shoes,10.0,0.0
19778366,EZOK,0.0,0,4299,34.0,2837.0,INR,Ama███hoe███nd █████████are███,formal-shoes,1462.0,0.0
21869550,San Frissco,0.0,0,7995,63.0,2958.0,INR,ARY███ FO███EAR█████████PVT██████,formal-shoes,5037.0,0.0
21931392,Clarks,4.4,7,9999,40.0,5999.0,INR,CLA███ RE███NCE█████████ PV██████,formal-shoes,4000.0,9.149542783391277
21524384,FAUSTO,0.0,0,1399,1.0,1385.0,INR,STY███HOR███MAR█████████IVA████████████,formal-shoes,14.0,0.0
17755896,Red Tape,4.0,265,6899,70.0,6899.0,INR,,formal-shoes,0.0,22.333985235126796
21679542,INVICTUS,0.0,0,4595,74.0,1194.0,INR,ARY███ FO███EAR█████████PVT██████,formal-shoes,3401.0,0.0
21656954,Fashion Victim,3.5,6,3999,72.0,1119.0,INR,Rad███Kri███a F█████████b,formal-shoes,2880.0,6.810685521693596
22609796,HERE&NOW,3.7,29,2999,70.0,899.0,INR,KRU███A E███RPR██████,formal-shoes,2100.0,12.584430312149976
13376884,DAVINCHI,0.0,0,6990,55.0,3145.0,INR,MET███BRA███,formal-shoes,3845.0,0.0
13411744,CARLO ROMANO,3.7,23,3998,48.0,2078.0,INR,M/S███EPA███MPE███,formal-shoes,1920.0,11.7587991722874
21602846,SUGAR,4.2,12,899,,899.0,INR,VEL███TTE███FES█████████LTD███,foundation,0.0,10.772787301338456
14950128,YK,4.5,62,699,50.0,349.0,INR,V P███WAL███SIE█████████Y,gloves,350.0,18.644106268761895
21996616,CHANDERKASH,3.0,2,1199,60.0,479.0,INR,Cha███rka███Ent█████████,hair-accessory,720.0,3.295836866004329
22579802,DIAN,1.8,8,1000,56.0,440.0,INR,SNM███lec███,hair-accessory,560.0,3.9550042392051954
16721772,BodyHerbals,4.4,14,399,16.0,335.0,INR,PUR███ART███NTE█████████,hair-brush-and-comb,64.0,11.915420884849725
18584192,7 DAYS,4.5,13,499,56.0,219.0,INR,7 D███ OR███IC █████████,hair-cream-and-mask,280.0,11.875757983268663
18584190,7 DAYS,4.4,11,499,56.0,219.0,INR,7 D███ OR███IC █████████,hair-masks,280.0,10.933589259067203
21421856,Baggit,4.4,5,1990,50.0,796.0,INR,Sup███om ███,handbags,1194.0,7.883741664603442
21421918,Baggit,4.6,18,1890,46.0,1039.0,INR,Sup███om ███,handbags,851.0,13.544419304165624
16696848,Accessorize,4.6,38,4995,61.0,1648.0,INR,Tru███m R███il,handbags,3347.0,16.85238357219637
21232798,ESTALON,0.0,0,2499,64.0,899.0,INR,Men███Bra███Tec█████████ Pr███████████████,handbags,1600.0,0.0
18200086,Caprese,4.0,59,3699,75.0,924.0,INR,Ret███Net███,handbags,2775.0,16.3773782488884
7743536,Lino Perros,4.5,6,4495,66.0,4495.0,INR,,handbags,0.0,8.75659567074891
7743355,Lino Perros,4.3,14,3495,60.0,3495.0,INR,,handbags,0.0,11.644615864739503
8293015,Lychee bags,3.9,84,1699,4.0,1699.0,INR,,handbags,0.0,17.326339900312234
17637810,Toteteca,4.8,5,3099,63.0,3099.0,INR,,handbags,0.0,8.600445452294663
17761230,Caprese,4.1,10,3999,70.0,3999.0,INR,,handbags,0.0,9.831370618473319
15188034,Metro,4.3,10,1290,,1290.0,INR,MET███BRA███,handbags,0.0,10.310949673032994
21762808,Baggit,4.6,10,1690,50.0,845.0,INR,Bag███ In███ Pv██████,handbags,845.0,11.030318254872505
21421996,Baggit,4.5,40,1990,50.0,995.0,INR,Bag███ In███ Pv██████,handbags,995.0,16.711074300169386
21621752,Berrylush,4.0,111,3299,59.0,1349.0,INR,AJN███S T███ SO█████████RIV████████████,handbags,1950.0,18.873995485180377
13359482,FLYING BERRY,4.9,7,2999,44.0,1679.0,INR,Abh███Ove███as ██████,handbags,1320.0,10.189263554231196
13389422,DailyObjects,4.3,123,2999,62.0,1139.0,INR,Fir███Who███ale█████████,handbags,1860.0,20.727210732101657
13389410,DailyObjects,4.2,30,2999,62.0,1139.0,INR,Fir███Who███ale█████████Lim██████,handbags,1860.0,14.422746258837615
22603262,DailyObjects,3.8,6,3999,25.0,2999.0,INR,Fir███Who███ale█████████,handbags,1000.0,7.39445856641019
17743820,NOISE,3.8,97,3499,,3499.0,INR,,headphones,0.0,17.422876418948174
19219056,BLAUPUNKT,4.5,11,5999,33.0,3999.0,INR,Sup███om ███,headphones,2000.0,11.182079924046002
16193242,CrossBeats,1.7,17,9999,,9999.0,INR,SEL███ITE███GIT█████████,headphones,0.0,4.91363198842348
13474452,Allen Solly,4.3,14,2299,50.0,2299.0,INR,,heels,0.0,11.644615864739503
17647418,FOOTONS,5.0,2,3199,55.0,3199.0,INR,,heels,0.0,5.493061443340549
18596612,Brauch,0.0,0,999,62.0,379.0,INR,Bra███ En███pri██████,heels,620.0,0.0
13475738,TRASE,4.0,39,1599,,1599.0,INR,,heels,0.0,14.755517816455745
22217088,DressBerry,4.1,34,1599,54.0,735.0,INR,KIR███ENT███RIS███,heels,864.0,14.576927052106594
22200396,Bruno Manetti,4.0,5,3999,63.0,1479.0,INR,BRU███SAL███PVT█████████,heels,2520.0,7.16703787691222
19217010,Inc 5,4.4,14,2690,,2690.0,INR,INC███SHO███PRI█████████TED███,heels,0.0,11.915420884849725
22200418,Bruno Manetti,3.9,8,3999,65.0,1399.0,INR,BRU███SAL███PVT█████████,heels,2600.0,8.569175851611256
15120922,Anouk,4.0,25,2699,60.0,1079.0,INR,Fla███ech███tai███,heels,1620.0,13.032386152085929
16276014,Iris,4.5,6,700,15.0,595.0,INR,N R███A R███AND█████████ LT███,home-fragrance-set,105.0,8.75659567074891
16299490,Bodycare Kids,3.8,10,978,,978.0,INR,BOD███RE ███ERN█████████IMI██████,innerwear-vests,0.0,9.112002036633807
22429820,YK Basics,3.5,12,1299,61.0,532.0,INR,Home,innerwear-vests,767.0,8.977322751115379
19014822,mothercare,4.6,7,3499,45.0,2624.0,INR,Kap███s R███il █████████,jackets,875.0,9.565431091727243
19015560,U.S. Polo Assn. Kids,4.5,40,2499,43.0,1424.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,1075.0,16.711074300169386
19020502,U.S. Polo Assn.,4.4,338,6299,53.0,2960.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3339.0,25.63440047247398
19014828,mothercare,4.5,15,2999,25.0,2249.0,INR,Kap███s R███il █████████,jackets,750.0,12.476649250079015
18976038,VOXATI,3.9,345,2599,58.0,1090.0,INR,VOX███,jackets,1509.0,22.801111222725126
19015652,U.S. Polo Assn. Kids,4.2,19,2799,46.0,1511.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,1288.0,12.582075548926761
19020536,U.S. Polo Assn.,4.1,91,6999,50.0,3499.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3500.0,18.539333165901063
19020616,U.S. Polo Assn.,4.3,47,6299,30.0,3149.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3150.0,16.64616434690393
19020478,U.S. Polo Assn.,4.3,150,4599,40.0,2759.0,INR,Sup███om ███,jackets,1840.0,21.574303298304173
19002890,VERO AMORE,0.0,0,3850,59.0,1578.0,INR,AMR███WEA███G F█████████,jackets,2272.0,0.0
19020722,U.S. Polo Assn.,4.0,64,5999,50.0,2999.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3000.0,16.697549079582547
19837040,High Star,4.1,41,3749,85.0,3749.0,INR,,jackets,0.0,15.32444543496181
19837008,High Star,3.9,32,4549,85.0,4549.0,INR,,jackets,0.0,13.636379489719273
19020654,U.S. Polo Assn.,4.0,54,6999,40.0,3499.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3500.0,16.029332740929885
14991614,Roadster,4.2,363,1699,50.0,509.0,INR,GAR███CRY███S L█████████,jackets,1190.0,24.768046244074313
16182066,People,4.3,71,1799,48.0,935.0,INR,Wes███ry ███din█████████d_P████████████,jackets,864.0,18.38966431176904
16175148,Status Quo,0.0,0,4999,50.0,2499.0,INR,CRA███CLO███NG █████████RIV████████████,jackets,2500.0,0.0
19231126,Mast & Harbour,4.2,31,4499,68.0,1439.0,INR,Tru███m R███il,jackets,3060.0,14.556090791758852
14979464,Yuuki,0.0,0,2199,55.0,989.0,INR,GUR███PA ███EST█████████NY,jackets,1210.0,0.0
19987190,Peter England,3.9,33,2499,26.0,1849.0,INR,Wes███ry ███din█████████d_M██████,jackets,650.0,13.75280604600303
19020564,U.S. Polo Assn.,4.3,112,5299,50.0,2649.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,2650.0,20.327767620463064
19015534,U.S. Polo Assn. Kids,4.1,33,2499,36.0,1599.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,900.0,14.45807815092626
19020450,U.S. Polo Assn.,4.3,96,6499,40.0,3249.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,3250.0,19.671257207564544
19020572,U.S. Polo Assn.,4.0,95,5499,40.0,2749.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,2750.0,18.257392765871344
14281506,HRX by Hrithik Roshan,3.9,127,3299,,3299.0,INR,,jackets,0.0,18.922918029286507
11973216,Mast & Harbour,4.0,378,2699,55.0,2699.0,INR,,jackets,0.0,23.750144820329705
19020676,U.S. Polo Assn.,4.6,85,5699,45.0,3134.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,2565.0,20.48999756276613
19020358,U.S. Polo Assn.,3.5,125,5799,50.0,2899.0,INR,ARV███ LI███TYL█████████LIM██████,jackets,2900.0,16.926986674330173
19020568,U.S. Polo Assn.,4.2,199,6999,40.0,4199.0,INR,Sup███om ███,jackets,2800.0,22.252932939501754
18973692,Levis,4.2,426,4099,57.0,4099.0,INR,Vis███ St███,jeans,0.0,25.438492855560224
18973742,Levis,4.2,182,4399,48.0,2287.0,INR,Lev███tra███ In█████████td,jeans,2112.0,21.87984184193397
19008522,Calvin Klein Jeans,3.8,14,7999,20.0,4799.0,INR,Pla███um ███hio███,jeans,3200.0,10.290590764188398
18974084,Levis,4.2,135,4399,57.0,1891.0,INR,Lev███tra███ In█████████td,jeans,2508.0,20.63315052009142
18873126,KETCH,4.0,20,1749,64.0,629.0,INR,Sup███om ███,jeans,1120.0,12.178089750893692
18826658,Chemistry,3.7,15,1899,55.0,854.0,INR,Che███try███sig█████████ Li██████,jeans,1045.0,10.25857827228719
18960426,Lee,3.9,42,3799,55.0,1709.0,INR,Fla███tar███mme██████,jeans,2090.0,14.668680451204892
18802522,BEAT LONDON by PEPE JEANS,4.0,20,2799,50.0,1399.0,INR,Sup███om ███,jeans,1400.0,12.178089750893692
18973648,Levis,4.2,290,4099,,4099.0,INR,Lev███tra███ In█████████td,jeans,0.0,23.82795772212027
18973888,Levis,4.4,333,4099,,4099.0,INR,Vis███ St███,jeans,0.0,25.569020369097487
18973730,Levis,4.1,193,4399,49.0,4399.0,INR,Vis███ St███,jeans,0.0,21.598218452159642
18973948,Levis,4.0,30,4999,30.0,3499.0,INR,Vis███ St███,jeans,1500.0,13.735948817940585
19008496,Calvin Klein Jeans,5.0,8,7999,40.0,4799.0,INR,Pla███um ███hio███,jeans,3200.0,10.986122886681098
18873142,KETCH,0.0,0,1849,62.0,699.0,INR,S &███Mar███ing███,jeans,1150.0,0.0
18992754,AMERICAN EAGLE OUTFITTERS,4.8,5,4499,60.0,1799.0,INR,Wes███ry ███din█████████d_M██████,jeans,2700.0,8.600445452294663
18973922,Levis,4.1,237,4099,,4099.0,INR,Vis███ St███,jeans,0.0,22.436309762053046
18979610,KiddoPanti,3.9,7,1399,52.0,671.0,INR,Kri███n A███rel█████████Lim██████,jeans,728.0,8.109822012551358
18675392,Jack & Jones,3.8,81,3499,50.0,1749.0,INR,BES███NIT███IND█████████TS █████████,jeans,1750.0,16.745533139604163
18973950,Levis,4.1,156,4999,51.0,2449.0,INR,Lev███tra███ In█████████td,jeans,2550.0,20.73060780192806
18198558,FOREVER 21,3.7,6,1799,70.0,1799.0,INR,,jeans,0.0,7.199867551504659
18094702,Roadster,3.9,35,2499,60.0,2499.0,INR,,jeans,0.0,13.975723859978828
19842706,Llak Jeans,4.2,9,2299,75.0,2299.0,INR,,jeans,0.0,9.670857390574993
13768634,Nautica,4.6,16,4999,,4999.0,INR,,jeans,0.0,13.032781382658593
18973700,Levis,3.8,116,4699,,4699.0,INR,Vis███ St███,jeans,0.0,18.09626095223147
18973728,Levis,4.4,260,4399,47.0,4399.0,INR,Vis███ St███,jeans,0.0,24.483889792219856
18903330,Levis,4.4,235,3299,20.0,1649.0,INR,Lev███tra███ In█████████td,jeans,1650.0,24.04085994211269
18973740,Levis,4.3,340,4099,57.0,4099.0,INR,Vis███ St███,jeans,0.0,25.077094652319122
18953840,KETCH,3.2,24,1899,68.0,607.0,INR,Sup███om ███,jeans,1292.0,10.300402639578243
18969982,Allen Solly Junior,4.2,6,1799,35.0,1169.0,INR,Wes███ry ███din█████████d_M██████,jeans,630.0,8.172822626032316
18953870,KETCH,3.8,85,1749,62.0,682.0,INR,Sup███om ███,jeans,1067.0,16.926519725763328
19017664,Allen Solly Sport,3.9,8,3299,40.0,1979.0,INR,Wes███ry ███din█████████d_M██████,jeans,1320.0,8.569175851611256
18925586,KETCH,3.6,15,1749,62.0,649.0,INR,S &███Mar███ing███,jeans,1100.0,9.981319400063212
18734066,Flying Machine,4.1,26,2699,61.0,1052.0,INR,ARV███ LI███TYL█████████LIM██████,jeans,1647.0,13.512931150617748
18993370,Blackberrys,4.3,29,3295,40.0,1647.0,INR,Fla███tar███mme██████,jeans,1648.0,14.625148741147267
15190770,AMERICAN EAGLE OUTFITTERS,4.0,6,3999,60.0,1599.0,INR,Wes███ry ███din█████████d_M██████,jeans,2400.0,7.783640596221253
22203852,Cantabil,0.0,0,3999,66.0,1359.0,INR,Can███il ███ail█████████mit███,jeans,2640.0,0.0
22005330,H&M,3.8,5,2999,,2999.0,INR,H &███Hen███ & █████████eta█████████████████████,jeans,0.0,6.808685983066608
22203876,Cantabil,0.0,0,3999,66.0,1359.0,INR,Can███il ███ail█████████mit███,jeans,2640.0,0.0
15067844,Flying Machine,4.1,69,2399,50.0,1199.0,INR,Ret███Net███,jeans,1200.0,17.41883049240237
19059688,Flying Machine,3.7,72,2999,55.0,1499.0,INR,ARV███ LI███TYL█████████LIM██████,jeans,1500.0,15.874699932249047
18960434,Lee,4.4,34,3999,55.0,1999.0,INR,PRA███RET███,jeans,2000.0,15.643531470553421
18925582,KETCH,2.9,11,1999,62.0,739.0,INR,Sup███om ███,jeans,1260.0,7.206229284385201
18973952,Levis,4.1,329,3499,48.0,3499.0,INR,Vis███ St███,jeans,0.0,23.776279883288154
18973778,Levis,3.7,61,4399,51.0,2155.0,INR,Lev███tra███ In█████████td,jeans,2244.0,15.27039722466684
18689340,Flying Machine,4.3,36,2349,42.0,1362.0,INR,ARV███ LI███TYL█████████LIM██████,jeans,987.0,15.526947024370164
18708638,Dennis Lingo,3.4,13,3199,73.0,863.0,INR,Men███Bra███Tec█████████ Pr███████████████,jeans,2336.0,8.972794920691879
18734000,Flying Machine,3.7,72,2699,61.0,1052.0,INR,ARV███ LI███TYL█████████LIM██████,jeans,1647.0,15.874699932249047
18973790,Levis,4.3,54,5599,50.0,2799.0,INR,Lev███tra███ In█████████td,jeans,2800.0,17.231532696499624
21184968,HERE&NOW,4.6,111,2399,68.0,767.0,INR,Omn███ch ███ail███,jeans,1632.0,21.70509480795743
18734380,Flying Machine,3.6,12,2599,50.0,2599.0,INR,Ret███Net███,jeans,0.0,9.233817686861533
18736356,H&M,3.8,40,2699,25.0,2024.0,INR,H &███Hen███ & █████████eta█████████████████████,jeans,675.0,14.11157385347637
18903148,Levis,4.3,150,3899,20.0,2027.0,INR,Lev███tra███ In█████████td,jeans,1872.0,21.574303298304173
18734006,Flying Machine,4.3,42,2499,50.0,1249.0,INR,Ret███Net███,jeans,1250.0,16.173160497482318
18928362,AMERICAN EAGLE OUTFITTERS,4.1,9,4499,60.0,1799.0,INR,Wes███ry ███din█████████d_M██████,jeans,2700.0,9.440598881275587
18964420,American Bull,4.5,2,4299,62.0,1633.0,INR,Bra███For███es,jeans,2666.0,4.943755299006494
18734132,Flying Machine,3.6,62,2499,61.0,974.0,INR,ARV███ LI███TYL█████████LIM██████,jeans,1525.0,14.915285015009518
18973914,Levis,4.4,243,3799,60.0,2089.0,INR,Lev███tra███ In█████████td,jeans,1710.0,24.18754019129009
15049188,Roadster,4.5,50,2099,60.0,692.0,INR,Tru███t C███erc███,jumpsuit,1407.0,17.693215347259464
19841310,SHOWOFF,4.0,4,1500,60.0,1500.0,INR,,kurtas,0.0,6.437751649736401
17760672,Cayman,4.0,11,1345,70.0,1345.0,INR,,kurtas,0.0,9.939626599152001
17656880,Vishudh,4.4,43,1499,43.0,1499.0,INR,,kurtas,0.0,16.65043438924035
22214714,Nehamta,3.7,10,1227,43.0,699.0,INR,Neh███a,kurtas,528.0,8.872212509353972
16186258,Vishudh,4.2,87,1799,79.0,377.0,INR,Fla███tar███mme██████,kurtas,1422.0,18.804814620808468
22110424,VASTRADO,5.0,2,1199,55.0,539.0,INR,CRE███VE ███MEN█████████E L█████████,kurtas,660.0,5.493061443340549
18637234,House of Pataudi,4.2,85,2499,,2499.0,INR,,kurtas,0.0,18.70825864426473
17627254,HERE&NOW,3.9,131,1599,70.0,1599.0,INR,,kurtas,0.0,19.042927498086843
13562488,KSUT,4.3,95,1599,57.0,1599.0,INR,,kurtas,0.0,19.626697223311695
17644540,Libas,4.2,364,2499,64.0,899.0,INR,ZIV███ AP███EL █████████IMI██████,kurtas,1600.0,24.779568885046466
13506804,Ishin,4.1,169,5199,54.0,5199.0,INR,,kurtas,0.0,21.056773591906072
18637284,House of Pataudi,4.1,34,3999,,3999.0,INR,,kurtas,0.0,14.576927052106594
19574714,Cayman,4.3,17,5995,50.0,5995.0,INR,,kurtas,0.0,12.428598558953507
19580226,DEVOILER,4.7,7,2499,55.0,2499.0,INR,,kurtas,0.0,9.77337524589523
19513786,Desi Mix,4.0,11,400,15.0,400.0,INR,,kurtas,0.0,9.939626599152001
12509548,Ishin,0.0,0,3899,86.0,545.0,INR,Men███Bra███Tec█████████ Pr███████████████,kurtas,3354.0,0.0
12524816,HERE&NOW,4.1,937,1199,,1199.0,INR,,kurtas,0.0,28.059374790925517
12531668,INDYA,4.4,10,2900,55.0,2900.0,INR,,kurtas,0.0,10.550739200312831
12418812,Indo Era,3.7,22,1599,50.0,1599.0,INR,,kurtas,0.0,11.601328598937855
19688180,KALINI,4.1,11,1499,47.0,1499.0,INR,,kurtas,0.0,10.1881172641308
19027440,Jompers,0.0,0,3499,75.0,874.0,INR,IND███ NE███E P█████████MIT███,kurta-sets,2625.0,0.0
19027402,Jompers,4.5,6,3499,75.0,874.0,INR,IND███ NE███E P█████████MIT███,kurta-sets,2625.0,8.75659567074891
18925432,Indo Era,4.7,14,5399,74.0,1403.0,INR,ZEN███R B███D T█████████ PR███████████████,kurta-sets,3996.0,12.727835945180388
19027344,Jompers,0.0,0,3499,80.0,699.0,INR,IND███ NE███E P█████████MIT███,kurta-sets,2800.0,0.0
18997222,IRIDAA JAIPUR,2.3,3,3999,67.0,1319.0,INR,VAR███N V███AAS███,kurta-sets,2680.0,3.188477030575748
19027362,Jompers,3.8,61,2499,55.0,1124.0,INR,IND███ NE███E -██████,kurta-sets,1375.0,15.683110663171348
18946592,Indian Virasat,4.3,9,2999,72.0,839.0,INR,Tra███ion███Exp█████████rat██████,kurta-sets,2160.0,9.901115899874396
19027352,Jompers,4.2,104,2199,66.0,747.0,INR,IND███ NE███E -██████,kurta-sets,1452.0,19.546633470661597
17754514,Indo Era,4.1,91,6799,75.0,1699.0,INR,ZEN███R B███D T█████████ PR███████████████,kurta-sets,5100.0,18.539333165901063
13781254,Sangria,3.8,295,2199,,2199.0,INR,,kurta-sets,0.0,21.62336592643143
13771276,Nayo,3.9,35,3999,70.0,3999.0,INR,,kurta-sets,0.0,13.975723859978828
